time,city,T,P,W_speed,W_chill,Humidity,Visibility,Ppt
2015-02-19T03:00:00,San Francisco,52,1020,2,53,93,10,0.0
2015-02-19T06:00:00,San Francisco,52,1020,2,53,93,10,0.0
2015-02-19T09:00:00,San Francisco,56,1020,3,56,90,10,0.0
2015-02-19T12:00:00,San Francisco,64,1020,4,64,79,10,0.0
2015-02-19T15:00:00,San Francisco,64,1019,5,67,72,10,0.0
2015-02-19T18:00:00,San Francisco,60,1017,6,65,79,10,0.0
2015-02-19T21:00:00,San Francisco,59,1017,5,59,93,10,0.0
2015-02-20T00:00:00,San Francisco,55,1018,3,55,93,7,0.0
2015-02-20T03:00:00,San Francisco,53,1018,2,54,94,5,0.0
2015-02-20T06:00:00,San Francisco,55,1017,2,54,92,10,0.0
2015-02-20T09:00:00,San Francisco,60,1017,3,60,87,10,0.0
2015-02-20T12:00:00,San Francisco,69,1017,2,69,73,10,0.0
2015-02-20T15:00:00,San Francisco,69,1015,7,69,68,10,0.0
2015-02-20T18:00:00,San Francisco,65,1014,7,65,77,10,0.0
2015-02-20T21:00:00,San Francisco,61,1014,4,61,88,10,0.0
2015-02-21T00:00:00,San Francisco,60,1014,2,60,88,10,0.0
2015-02-21T03:00:00,San Francisco,57,1014,4,58,86,10,0.0
2015-02-21T06:00:00,San Francisco,55,1014,4,54,86,10,0.0
2015-02-21T09:00:00,San Francisco,58,1014,3,59,79,10,0.0
2015-02-21T12:00:00,San Francisco,66,1014,3,69,61,10,0.0
2015-02-21T15:00:00,San Francisco,65,1012,5,70,57,10,0.0
2015-02-21T18:00:00,San Francisco,65,1011,6,65,71,10,0.0
2015-02-21T21:00:00,San Francisco,60,1011,4,60,86,10,0.0
2015-02-22T00:00:00,San Francisco,58,1010,3,59,84,10,0.0
2015-02-22T03:00:00,San Francisco,56,1009,7,55,68,10,0.0
2015-02-22T06:00:00,San Francisco,53,1010,9,50,48,10,0.0
2015-02-22T09:00:00,San Francisco,53,1011,11,50,48,10,0.0
2015-02-22T12:00:00,San Francisco,58,1011,15,56,46,10,0.0
2015-02-22T15:00:00,San Francisco,62,1010,15,62,44,10,0.0
2015-02-22T18:00:00,San Francisco,62,1010,18,60,43,10,0.0
2015-02-22T21:00:00,San Francisco,57,1011,23,52,45,10,0.0
2015-02-23T00:00:00,San Francisco,56,1012,25,50,41,10,0.0
2015-02-23T03:00:00,San Francisco,53,1013,21,48,40,10,0.0
2015-02-23T06:00:00,San Francisco,51,1014,17,46,41,10,0.0
2015-02-23T09:00:00,San Francisco,52,1015,18,47,40,10,0.0
2015-02-23T12:00:00,San Francisco,54,1017,20,49,37,10,0.0
2015-02-23T15:00:00,San Francisco,57,1018,19,49,37,10,0.0
2015-02-23T18:00:00,San Francisco,60,1019,15,51,41,10,0.0
2015-02-23T21:00:00,San Francisco,52,1021,12,48,44,10,0.0
2015-02-24T00:00:00,San Francisco,52,1024,12,48,39,10,0.0
2015-02-24T03:00:00,San Francisco,52,1025,9,49,38,10,0.0
2015-02-24T06:00:00,San Francisco,51,1026,5,50,38,10,0.0
2015-02-24T09:00:00,San Francisco,55,1027,4,55,35,10,0.0
2015-02-24T12:00:00,San Francisco,63,1027,2,63,30,10,0.0
2015-02-24T15:00:00,San Francisco,64,1026,6,64,43,10,0.0
2015-02-24T18:00:00,San Francisco,59,1025,7,58,60,10,0.0
2015-02-24T21:00:00,San Francisco,54,1025,5,53,78,10,0.0
2015-02-25T00:00:00,San Francisco,52,1025,4,51,79,10,0.0
2015-02-25T03:00:00,San Francisco,49,1025,4,48,78,10,0.0
2015-02-25T06:00:00,San Francisco,49,1024,4,48,79,10,0.0
2015-02-25T09:00:00,San Francisco,55,1023,2,55,73,10,0.0
2015-02-25T12:00:00,San Francisco,65,1023,5,65,59,10,0.0
2015-02-25T15:00:00,San Francisco,66,1021,8,66,55,10,0.0
2015-02-25T18:00:00,San Francisco,63,1019,9,63,67,10,0.0
2015-02-25T21:00:00,San Francisco,56,1019,9,56,83,10,0.0
2015-02-26T00:00:00,San Francisco,52,1019,6,50,85,10,0.0
2015-02-26T03:00:00,San Francisco,50,1018,4,49,86,10,0.0
2015-02-26T06:00:00,San Francisco,51,1017,4,51,86,10,0.0
2015-02-26T09:00:00,San Francisco,59,1017,4,59,75,10,0.0
2015-02-26T12:00:00,San Francisco,66,1017,6,68,58,10,0.0
2015-02-26T15:00:00,San Francisco,63,1015,12,68,55,10,0.0
2015-02-26T18:00:00,San Francisco,65,1014,15,65,68,10,0.0
2015-02-26T21:00:00,San Francisco,59,1014,15,58,83,10,0.0
2015-02-27T00:00:00,San Francisco,55,1014,16,51,85,10,0.0
2015-02-27T03:00:00,San Francisco,54,1013,18,49,86,10,0.0
2015-02-27T06:00:00,San Francisco,54,1013,18,49,85,10,0.0
2015-02-27T09:00:00,San Francisco,57,1013,19,53,78,10,0.0
2015-02-27T12:00:00,San Francisco,59,1012,22,57,72,10,0.0
2015-02-27T15:00:00,San Francisco,60,1010,23,60,67,10,0.0
2015-02-27T18:00:00,San Francisco,59,1008,24,57,69,10,0.0
2015-02-27T21:00:00,San Francisco,56,1008,24,52,72,10,0.0
2015-02-28T00:00:00,San Francisco,54,1008,21,49,73,10,0.0
2015-02-28T03:00:00,San Francisco,51,1008,17,46,75,10,0.0
2015-02-28T06:00:00,San Francisco,51,1008,14,46,78,10,0.1
2015-02-28T09:00:00,San Francisco,54,1009,11,51,77,10,0.1
2015-02-28T12:00:00,San Francisco,58,1010,7,57,65,10,0.0
2015-02-28T15:00:00,San Francisco,58,1010,7,57,59,10,0.1
2015-02-28T18:00:00,San Francisco,57,1010,10,55,67,9,0.3
2015-02-28T21:00:00,San Francisco,55,1011,6,53,75,9,0.4
2015-03-01T00:00:00,San Francisco,54,1012,5,53,77,10,0.0
2015-03-01T03:00:00,San Francisco,53,1013,8,51,74,10,0.0
2015-03-01T06:00:00,San Francisco,52,1014,12,48,62,10,0.0
2015-03-01T09:00:00,San Francisco,53,1015,13,49,56,10,0.0
2015-03-01T12:00:00,San Francisco,56,1016,13,52,48,10,0.0
2015-03-01T15:00:00,San Francisco,60,1015,9,58,45,10,0.0
2015-03-01T18:00:00,San Francisco,63,1014,8,63,51,10,0.0
2015-03-01T21:00:00,San Francisco,58,1015,10,57,68,10,0.0
2015-03-02T00:00:00,San Francisco,55,1017,6,54,78,10,0.0
2015-03-02T03:00:00,San Francisco,54,1018,4,53,79,10,0.0
2015-03-02T06:00:00,San Francisco,53,1018,4,52,79,10,0.0
2015-03-02T09:00:00,San Francisco,54,1019,3,55,74,10,0.0
2015-03-02T12:00:00,San Francisco,55,1019,3,56,60,10,0.0
2015-03-02T15:00:00,San Francisco,57,1016,5,57,59,10,0.0
2015-03-02T18:00:00,San Francisco,57,1014,6,57,67,10,0.0
2015-03-02T21:00:00,San Francisco,49,1016,4,49,77,10,0.0
2015-03-03T00:00:00,San Francisco,47,1016,4,47,76,10,0.0
2015-03-03T03:00:00,San Francisco,53,1015,4,53,72,10,0.0
2015-03-03T06:00:00,San Francisco,53,1016,4,53,73,10,0.0
2015-03-03T09:00:00,San Francisco,57,1016,4,57,68,10,0.0
2015-03-03T12:00:00,San Francisco,63,1017,4,63,56,10,0.0
2015-03-03T15:00:00,San Francisco,62,1015,7,62,56,10,0.0
2015-03-03T18:00:00,San Francisco,57,1015,11,56,70,10,0.0
2015-03-03T21:00:00,San Francisco,53,1015,7,51,83,10,0.0
2015-03-04T00:00:00,San Francisco,55,1016,4,54,82,10,0.0
2015-03-04T03:00:00,San Francisco,57,1016,3,58,82,10,0.0
2015-03-04T06:00:00,San Francisco,54,1017,4,54,78,10,0.0
2015-03-04T09:00:00,San Francisco,55,1019,8,52,58,10,0.0
2015-03-04T12:00:00,San Francisco,58,1020,9,57,41,10,0.0
2015-03-04T15:00:00,San Francisco,62,1021,7,62,40,10,0.0
2015-03-04T18:00:00,San Francisco,62,1021,6,62,46,10,0.0
2015-03-04T21:00:00,San Francisco,58,1022,7,57,61,10,0.0
2015-03-05T00:00:00,San Francisco,58,1023,6,57,68,10,0.0
2015-03-05T03:00:00,San Francisco,57,1023,5,57,66,10,0.0
2015-03-05T06:00:00,San Francisco,56,1024,6,55,64,10,0.0
2015-03-05T09:00:00,San Francisco,58,1025,6,57,60,10,0.0
2015-03-05T12:00:00,San Francisco,64,1026,6,64,52,10,0.0
2015-03-05T15:00:00,San Francisco,70,1025,4,70,48,10,0.0
2015-03-05T18:00:00,San Francisco,69,1025,5,69,50,10,0.0
2015-03-05T21:00:00,San Francisco,63,1025,6,63,60,10,0.0
2015-03-06T00:00:00,San Francisco,60,1026,5,60,66,10,0.0
2015-03-06T03:00:00,San Francisco,58,1025,5,58,68,10,0.0
2015-03-06T06:00:00,San Francisco,56,1025,6,55,63,10,0.0
2015-03-06T09:00:00,San Francisco,60,1025,6,58,53,10,0.0
2015-03-06T12:00:00,San Francisco,66,1025,6,69,42,10,0.0
2015-03-06T15:00:00,San Francisco,66,1023,7,71,39,10,0.0
2015-03-06T18:00:00,San Francisco,66,1022,9,66,53,10,0.0
2015-03-06T21:00:00,San Francisco,61,1022,6,61,75,10,0.0
2015-03-07T00:00:00,San Francisco,58,1022,4,58,79,10,0.0
2015-03-07T03:00:00,San Francisco,57,1021,4,58,77,10,0.0
2015-03-07T06:00:00,San Francisco,57,1020,3,57,78,10,0.0
2015-03-07T09:00:00,San Francisco,62,1020,3,63,68,10,0.0
2015-03-07T12:00:00,San Francisco,68,1020,4,72,47,10,0.0
2015-03-07T15:00:00,San Francisco,65,1019,6,73,44,10,0.0
2015-03-07T18:00:00,San Francisco,67,1018,9,67,61,10,0.0
2015-03-07T21:00:00,San Francisco,62,1019,6,61,83,10,0.0
2015-03-08T00:00:00,San Francisco,58,1019,4,57,85,10,0.0
2015-03-08T03:00:00,San Francisco,58,1019,4,58,85,10,0.0
2015-03-08T06:00:00,San Francisco,58,1019,4,58,86,10,0.0
2015-03-08T09:00:00,San Francisco,62,1019,4,62,80,10,0.0
2015-03-08T12:00:00,San Francisco,69,1020,5,69,65,10,0.0
2015-03-08T15:00:00,San Francisco,69,1018,8,69,61,10,0.0
2015-03-08T18:00:00,San Francisco,65,1017,9,65,75,10,0.0
2015-03-08T21:00:00,San Francisco,60,1018,7,60,89,10,0.0
2015-03-09T00:00:00,San Francisco,54,1018,6,53,90,10,0.0
2015-03-09T03:00:00,San Francisco,52,1017,5,51,93,7,0.0
2015-03-09T06:00:00,San Francisco,52,1017,3,51,94,5,0.0
2015-03-09T09:00:00,San Francisco,59,1016,2,59,87,10,0.0
2015-03-09T12:00:00,San Francisco,69,1016,4,69,74,10,0.0
2015-03-09T15:00:00,San Francisco,68,1015,7,70,66,10,0.0
2015-03-09T18:00:00,San Francisco,66,1014,6,71,71,10,0.0
2015-03-09T21:00:00,San Francisco,65,1014,5,65,84,10,0.0
2015-03-10T00:00:00,San Francisco,59,1014,3,59,85,10,0.0
2015-03-10T03:00:00,San Francisco,55,1014,1,55,87,10,0.0
2015-03-10T06:00:00,San Francisco,55,1014,1,55,87,10,0.0
2015-03-10T09:00:00,San Francisco,61,1014,2,61,80,10,0.0
2015-03-10T12:00:00,San Francisco,65,1014,4,67,66,10,0.0
2015-03-10T15:00:00,San Francisco,62,1014,8,65,67,10,0.0
2015-03-10T18:00:00,San Francisco,59,1013,6,59,79,10,0.0
2015-03-10T21:00:00,San Francisco,52,1014,2,52,85,10,0.0
2015-03-11T00:00:00,San Francisco,49,1016,4,49,83,10,0.0
2015-03-11T03:00:00,San Francisco,55,1018,3,55,84,10,0.1
2015-03-11T06:00:00,San Francisco,55,1018,5,54,82,8,0.1
2015-03-11T09:00:00,San Francisco,58,1020,6,58,73,7,0.1
2015-03-11T12:00:00,San Francisco,60,1022,5,62,59,10,0.0
2015-03-11T15:00:00,San Francisco,61,1022,5,65,58,7,0.1
2015-03-11T18:00:00,San Francisco,61,1022,10,61,70,5,0.1
2015-03-11T21:00:00,San Francisco,58,1023,4,59,75,10,0.0
2015-03-12T00:00:00,San Francisco,56,1024,4,56,77,10,0.0
2015-03-12T03:00:00,San Francisco,53,1024,7,51,77,10,0.0
2015-03-12T06:00:00,San Francisco,54,1023,6,52,78,10,0.0
2015-03-12T09:00:00,San Francisco,60,1024,4,60,71,10,0.0
2015-03-12T12:00:00,San Francisco,67,1023,5,67,61,10,0.0
2015-03-12T15:00:00,San Francisco,67,1022,9,67,60,10,0.0
2015-03-12T18:00:00,San Francisco,62,1020,9,61,73,10,0.0
2015-03-12T21:00:00,San Francisco,54,1020,5,53,86,10,0.0
2015-03-13T00:00:00,San Francisco,51,1020,4,51,88,10,0.0
2015-03-13T03:00:00,San Francisco,56,1019,2,56,89,10,0.0
2015-03-13T06:00:00,San Francisco,58,1019,2,58,86,10,0.0
2015-03-13T09:00:00,San Francisco,63,1020,4,63,73,10,0.0
2015-03-13T12:00:00,San Francisco,70,1019,7,70,51,10,0.0
2015-03-13T15:00:00,San Francisco,73,1018,8,73,49,10,0.0
2015-03-13T18:00:00,San Francisco,71,1017,8,71,59,10,0.0
2015-03-13T21:00:00,San Francisco,66,1018,6,66,75,10,0.0
2015-03-14T00:00:00,San Francisco,61,1018,4,61,77,10,0.0
2015-03-14T03:00:00,San Francisco,58,1018,3,59,77,10,0.0
2015-03-14T06:00:00,San Francisco,60,1018,2,61,74,10,0.0
2015-03-14T09:00:00,San Francisco,66,1018,2,66,69,10,0.0
2015-03-14T12:00:00,San Francisco,73,1018,3,73,57,10,0.0
2015-03-14T15:00:00,San Francisco,76,1017,4,76,53,10,0.0
2015-03-14T18:00:00,San Francisco,73,1016,7,73,58,10,0.0
2015-03-14T21:00:00,San Francisco,68,1017,5,68,71,10,0.0
2015-03-15T00:00:00,San Francisco,62,1017,4,62,70,10,0.0
2015-03-15T03:00:00,San Francisco,58,1016,7,57,63,10,0.0
2015-03-15T06:00:00,San Francisco,58,1016,7,57,68,10,0.0
2015-03-15T09:00:00,San Francisco,62,1017,8,61,67,10,0.0
2015-03-15T12:00:00,San Francisco,66,1018,11,66,58,10,0.0
2015-03-15T15:00:00,San Francisco,67,1017,11,67,57,10,0.0
2015-03-15T18:00:00,San Francisco,65,1017,7,65,68,10,0.0
2015-03-15T21:00:00,San Francisco,64,1018,2,64,82,10,0.0
2015-03-16T00:00:00,San Francisco,60,1019,3,60,83,10,0.0
2015-03-16T03:00:00,San Francisco,56,1018,2,56,86,10,0.0
2015-03-16T06:00:00,San Francisco,56,1018,3,56,84,10,0.0
2015-03-16T09:00:00,San Francisco,61,1018,4,61,77,10,0.0
2015-03-16T12:00:00,San Francisco,66,1018,5,66,68,10,0.0
2015-03-16T15:00:00,San Francisco,67,1017,7,67,69,10,0.0
2015-03-16T18:00:00,San Francisco,64,1017,8,64,76,10,0.0
2015-03-16T21:00:00,San Francisco,58,1017,7,57,86,10,0.0
2015-03-17T00:00:00,San Francisco,58,1018,5,57,87,10,0.1
2015-03-17T03:00:00,San Francisco,56,1018,6,55,85,10,0.0
2015-03-17T06:00:00,San Francisco,56,1019,6,54,84,10,0.0
2015-03-17T09:00:00,San Francisco,58,1019,7,58,79,10,0.0
2015-03-17T12:00:00,San Francisco,61,1020,10,63,64,10,0.0
2015-03-17T15:00:00,San Francisco,61,1019,14,66,57,10,0.0
2015-03-17T18:00:00,San Francisco,61,1018,15,60,67,10,0.0
2015-03-17T21:00:00,San Francisco,55,1018,12,52,80,10,0.0
2015-03-18T00:00:00,San Francisco,54,1019,10,51,83,10,0.0
2015-03-18T03:00:00,San Francisco,53,1018,8,50,84,10,0.0
2015-03-18T06:00:00,San Francisco,53,1018,7,51,81,10,0.0
2015-03-18T09:00:00,San Francisco,58,1018,6,57,74,10,0.0
2015-03-18T12:00:00,San Francisco,65,1018,6,65,62,10,0.0
2015-03-18T15:00:00,San Francisco,66,1017,12,66,58,10,0.0
2015-03-18T18:00:00,San Francisco,62,1016,11,61,69,10,0.0
2015-03-18T21:00:00,San Francisco,52,1017,6,51,84,10,0.0
2015-03-19T00:00:00,San Francisco,49,1017,4,49,86,10,0.0
2015-03-19T03:00:00,San Francisco,57,1017,3,58,87,10,0.0
2015-03-19T06:00:00,San Francisco,58,1016,4,57,89,10,0.0
2015-03-19T09:00:00,San Francisco,63,1017,2,65,81,10,0.0
2015-03-19T12:00:00,San Francisco,67,1017,4,71,62,10,0.0
2015-03-19T15:00:00,San Francisco,68,1016,8,68,59,10,0.0
2015-03-19T18:00:00,San Francisco,64,1015,8,63,73,10,0.0
2015-03-19T21:00:00,San Francisco,57,1016,6,56,87,10,0.0
2015-03-20T00:00:00,San Francisco,55,1018,5,54,86,10,0.0
2015-03-20T03:00:00,San Francisco,55,1018,4,55,85,10,0.0
2015-03-20T06:00:00,San Francisco,56,1018,3,57,84,10,0.0
2015-03-20T09:00:00,San Francisco,60,1019,3,61,75,10,0.0
2015-03-20T12:00:00,San Francisco,66,1019,4,66,60,10,0.0
2015-03-20T15:00:00,San Francisco,67,1019,7,67,54,10,0.0
2015-03-20T18:00:00,San Francisco,61,1019,11,61,62,10,0.0
2015-03-20T21:00:00,San Francisco,56,1020,5,55,75,10,0.0
2015-03-21T00:00:00,San Francisco,55,1021,4,55,84,7,0.0
2015-03-21T03:00:00,San Francisco,54,1020,3,54,96,1,0.0
2015-03-21T06:00:00,San Francisco,55,1021,3,55,97,1,0.0
2015-03-21T09:00:00,San Francisco,59,1021,4,60,93,5,0.1
2015-03-21T12:00:00,San Francisco,63,1021,6,63,84,10,0.0
2015-03-21T15:00:00,San Francisco,64,1021,9,64,79,10,0.0
2015-03-21T18:00:00,San Francisco,61,1020,9,61,86,7,0.0
2015-03-21T21:00:00,San Francisco,52,1020,6,51,94,2,0.0
2015-03-22T00:00:00,San Francisco,49,1021,5,48,95,2,0.0
2015-03-22T03:00:00,San Francisco,55,1020,7,53,95,2,0.1
2015-03-22T06:00:00,San Francisco,55,1021,8,53,94,5,0.2
2015-03-22T09:00:00,San Francisco,58,1022,8,56,92,10,0.2
2015-03-22T12:00:00,San Francisco,60,1022,10,58,81,10,0.2
2015-03-22T15:00:00,San Francisco,62,1021,12,62,73,10,0.1
2015-03-22T18:00:00,San Francisco,61,1021,11,60,81,10,0.0
2015-03-22T21:00:00,San Francisco,58,1022,8,56,91,10,0.0
2015-03-23T00:00:00,San Francisco,55,1023,8,53,91,10,0.3
2015-03-23T03:00:00,San Francisco,53,1024,7,50,89,9,0.8
2015-03-23T06:00:00,San Francisco,53,1024,4,53,89,9,0.2
2015-03-23T09:00:00,San Francisco,57,1025,4,58,82,10,0.0
2015-03-23T12:00:00,San Francisco,60,1026,8,60,70,10,0.0
2015-03-23T15:00:00,San Francisco,60,1025,13,59,65,10,0.0
2015-03-23T18:00:00,San Francisco,57,1024,13,55,69,10,0.0
2015-03-23T21:00:00,San Francisco,55,1026,11,52,78,10,0.0
2015-03-24T00:00:00,San Francisco,54,1026,7,52,81,10,0.0
2015-03-24T03:00:00,San Francisco,53,1026,4,52,83,10,0.0
2015-03-24T06:00:00,San Francisco,54,1026,4,53,86,10,0.0
2015-03-24T09:00:00,San Francisco,58,1026,6,57,85,10,0.0
2015-03-24T12:00:00,San Francisco,62,1026,9,62,78,10,0.0
2015-03-24T15:00:00,San Francisco,63,1025,13,63,72,10,0.0
2015-03-24T18:00:00,San Francisco,60,1023,13,59,79,10,0.0
2015-03-24T21:00:00,San Francisco,55,1024,11,52,90,10,0.0
2015-03-25T00:00:00,San Francisco,55,1024,10,51,89,10,0.0
2015-03-25T03:00:00,San Francisco,54,1023,8,52,84,10,0.0
2015-03-25T06:00:00,San Francisco,55,1023,5,54,82,10,0.0
2015-03-25T09:00:00,San Francisco,59,1023,6,59,75,10,0.0
2015-03-25T12:00:00,San Francisco,65,1024,6,65,63,10,0.0
2015-03-25T15:00:00,San Francisco,67,1022,11,67,61,10,0.0
2015-03-25T18:00:00,San Francisco,63,1021,11,62,73,10,0.0
2015-03-25T21:00:00,San Francisco,56,1021,6,55,88,10,0.0
2015-03-26T00:00:00,San Francisco,54,1022,3,54,89,10,0.0
2015-03-26T03:00:00,San Francisco,61,1020,2,61,89,10,0.0
2015-03-26T06:00:00,San Francisco,62,1020,2,62,85,10,0.0
2015-03-26T09:00:00,San Francisco,68,1021,4,68,71,10,0.0
2015-03-26T12:00:00,San Francisco,73,1021,5,76,54,10,0.0
2015-03-26T15:00:00,San Francisco,73,1020,6,78,51,10,0.0
2015-03-26T18:00:00,San Francisco,72,1018,9,72,61,10,0.0
2015-03-26T21:00:00,San Francisco,66,1019,6,66,78,10,0.0
2015-03-27T00:00:00,San Francisco,64,1020,3,64,83,10,0.0
2015-03-27T03:00:00,San Francisco,62,1019,4,62,87,10,0.0
2015-03-27T06:00:00,San Francisco,60,1019,5,60,88,10,0.0
2015-03-27T09:00:00,San Francisco,63,1020,6,63,86,10,0.0
2015-03-27T12:00:00,San Francisco,66,1021,9,66,75,10,0.0
2015-03-27T15:00:00,San Francisco,66,1020,14,66,71,10,0.0
2015-03-27T18:00:00,San Francisco,64,1020,13,64,75,10,0.0
2015-03-27T21:00:00,San Francisco,60,1020,11,60,88,10,0.0
2015-03-28T00:00:00,San Francisco,57,1021,9,55,92,10,0.0
2015-03-28T03:00:00,San Francisco,53,1021,8,51,94,10,0.0
2015-03-28T06:00:00,San Francisco,54,1021,9,51,92,10,0.0
2015-03-28T09:00:00,San Francisco,57,1021,7,56,86,10,0.0
2015-03-28T12:00:00,San Francisco,62,1021,6,62,74,10,0.0
2015-03-28T15:00:00,San Francisco,67,1020,12,67,67,10,0.0
2015-03-28T18:00:00,San Francisco,62,1019,12,61,73,10,0.0
2015-03-28T21:00:00,San Francisco,52,1019,8,51,83,10,0.0
2015-03-29T00:00:00,San Francisco,49,1020,6,49,86,10,0.0
2015-03-29T03:00:00,San Francisco,56,1019,5,55,86,10,0.0
2015-03-29T06:00:00,San Francisco,54,1019,5,53,87,10,0.0
2015-03-29T09:00:00,San Francisco,60,1020,4,60,80,10,0.0
2015-03-29T12:00:00,San Francisco,66,1019,6,69,65,10,0.0
2015-03-29T15:00:00,San Francisco,65,1018,9,71,60,10,0.0
2015-03-29T18:00:00,San Francisco,67,1017,9,67,72,10,0.0
2015-03-29T21:00:00,San Francisco,61,1017,6,60,87,10,0.0
2015-03-30T00:00:00,San Francisco,56,1017,4,55,89,10,0.0
2015-03-30T03:00:00,San Francisco,56,1017,4,55,90,10,0.0
2015-03-30T06:00:00,San Francisco,55,1017,4,55,91,10,0.0
2015-03-30T09:00:00,San Francisco,60,1018,5,60,85,10,0.0
2015-03-30T12:00:00,San Francisco,64,1018,9,66,71,10,0.0
2015-03-30T15:00:00,San Francisco,62,1018,13,66,65,10,0.0
2015-03-30T18:00:00,San Francisco,60,1018,15,59,70,10,0.0
2015-03-30T21:00:00,San Francisco,54,1019,14,50,81,10,0.0
2015-03-31T00:00:00,San Francisco,54,1020,13,50,86,10,0.0
2015-03-31T03:00:00,San Francisco,55,1019,12,51,89,10,0.0
2015-03-31T06:00:00,San Francisco,55,1020,12,51,92,10,0.0
2015-03-31T09:00:00,San Francisco,58,1021,14,56,84,10,0.0
2015-03-31T12:00:00,San Francisco,61,1022,20,61,63,10,0.0
2015-03-31T15:00:00,San Francisco,63,1022,24,63,53,10,0.0
2015-03-31T18:00:00,San Francisco,60,1021,23,59,57,10,0.0
2015-03-31T21:00:00,San Francisco,57,1022,20,53,61,10,0.0
2015-04-01T00:00:00,San Francisco,54,1023,19,49,62,10,0.0
2015-04-01T03:00:00,San Francisco,50,1022,17,44,65,10,0.0
2015-04-01T06:00:00,San Francisco,50,1022,15,44,63,10,0.0
2015-04-01T09:00:00,San Francisco,55,1022,14,51,55,10,0.0
2015-04-01T12:00:00,San Francisco,62,1022,16,62,45,10,0.0
2015-04-01T15:00:00,San Francisco,64,1021,20,64,48,10,0.0
2015-04-01T18:00:00,San Francisco,59,1020,21,57,59,10,0.0
2015-04-01T21:00:00,San Francisco,53,1021,19,48,65,10,0.0
2015-04-02T00:00:00,San Francisco,52,1021,16,47,65,10,0.0
2015-04-02T03:00:00,San Francisco,52,1021,11,48,66,10,0.0
2015-04-02T06:00:00,San Francisco,53,1022,9,50,58,10,0.0
2015-04-02T09:00:00,San Francisco,57,1023,8,56,49,10,0.0
2015-04-02T12:00:00,San Francisco,62,1023,11,62,39,10,0.0
2015-04-02T15:00:00,San Francisco,63,1022,15,63,41,10,0.0
2015-04-02T18:00:00,San Francisco,59,1022,16,58,57,10,0.0
2015-04-02T21:00:00,San Francisco,50,1023,9,48,74,10,0.0
2015-04-03T00:00:00,San Francisco,46,1023,7,45,81,10,0.0
2015-04-03T03:00:00,San Francisco,52,1022,6,50,82,10,0.0
2015-04-03T06:00:00,San Francisco,54,1022,5,53,81,10,0.0
2015-04-03T09:00:00,San Francisco,59,1023,6,59,70,10,0.0
2015-04-03T12:00:00,San Francisco,63,1023,9,63,56,10,0.0
2015-04-03T15:00:00,San Francisco,64,1022,13,64,53,10,0.0
2015-04-03T18:00:00,San Francisco,60,1021,13,60,63,10,0.0
2015-04-03T21:00:00,San Francisco,54,1021,10,53,78,10,0.0
2015-04-04T00:00:00,San Francisco,51,1021,9,48,84,10,0.0
2015-04-04T03:00:00,San Francisco,50,1020,10,47,86,10,0.0
2015-04-04T06:00:00,San Francisco,51,1020,10,47,84,10,0.0
2015-04-04T09:00:00,San Francisco,55,1020,10,52,75,10,0.0
2015-04-04T12:00:00,San Francisco,57,1019,15,54,62,10,0.0
2015-04-04T15:00:00,San Francisco,59,1018,19,57,61,10,0.0
2015-04-04T18:00:00,San Francisco,58,1017,18,56,66,10,0.0
2015-04-04T21:00:00,San Francisco,54,1016,15,49,73,10,0.0
2015-04-05T00:00:00,San Francisco,51,1016,12,47,75,10,0.0
2015-04-05T03:00:00,San Francisco,49,1015,8,46,78,10,0.0
2015-04-05T06:00:00,San Francisco,49,1014,7,46,80,10,0.0
2015-04-05T09:00:00,San Francisco,51,1014,9,48,81,9,1.0
2015-04-05T12:00:00,San Francisco,55,1014,8,52,82,6,2.0
2015-04-05T15:00:00,San Francisco,56,1013,12,54,69,7,0.2
2015-04-05T18:00:00,San Francisco,55,1013,14,51,68,10,0.1
2015-04-05T21:00:00,San Francisco,50,1013,8,48,77,10,0.0
2015-04-06T00:00:00,San Francisco,46,1015,5,45,79,10,0.0
2015-04-06T03:00:00,San Francisco,48,1015,7,45,78,10,0.1
2015-04-06T06:00:00,San Francisco,49,1015,9,46,78,10,0.0
2015-04-06T09:00:00,San Francisco,54,1015,11,51,71,10,0.0
2015-04-06T12:00:00,San Francisco,58,1015,16,55,61,10,0.0
2015-04-06T15:00:00,San Francisco,58,1013,20,54,62,10,0.0
2015-04-06T18:00:00,San Francisco,56,1011,21,51,70,10,0.0
2015-04-06T21:00:00,San Francisco,52,1011,23,45,80,7,0.1
2015-04-07T00:00:00,San Francisco,51,1010,27,44,84,4,1.5
2015-04-07T03:00:00,San Francisco,50,1009,19,44,89,6,6.0
2015-04-07T06:00:00,San Francisco,51,1009,6,48,87,6,6.8
2015-04-07T09:00:00,San Francisco,54,1011,9,51,76,9,0.8
2015-04-07T12:00:00,San Francisco,55,1013,14,51,64,10,0.1
2015-04-07T15:00:00,San Francisco,56,1013,17,52,61,10,0.0
2015-04-07T18:00:00,San Francisco,55,1014,17,51,71,10,0.0
2015-04-07T21:00:00,San Francisco,52,1016,11,49,82,10,0.0
2015-04-08T00:00:00,San Francisco,52,1018,9,48,83,10,0.1
2015-04-08T03:00:00,San Francisco,52,1019,9,49,83,9,0.3
2015-04-08T06:00:00,San Francisco,53,1020,6,51,85,10,0.0
2015-04-08T09:00:00,San Francisco,57,1022,3,58,78,10,0.0
